EntrezID	gene_size
64411	5250
64412	4835
64417	2950
64418	7470
64419	2966
64420	3124
64421	3701
64422	3010
64423	7578
64425	2229
64426	4897
64427	4025
64428	3212
64429	2906
6443	4431
64430	17339
64431	2464
64432	4586
64434	6077
644353	2941
64446	2475
644538	1536
6446	5474
644656	1147
64478	13512
6448	5562
644815	5266
644873	2977
6449	2330
644997	1823
645	1392
6451	1923
645121	2642
645158	1429
645191	2241
6452	9211
6453	17015
645332	2496
645426	2593
645432	1638
6455	2516
645513	2376
645528	1091
645784	5398
64581	3725
645811	2561
64582	4578
64595	5284
64598	1191
64599	6530
64601	2750
6461	2783
6464	3481
646424	444
64645	2777
646450	1598
64651	3148
6468	3185
64682	8262
64689	3722
646982	3541
64708	3299
647087	2450
64710	6496
647121	4235
647135	7120
64718	5116
6472	3416
647310	2571
64743	5469
64744	2939
64745	2887
64746	3573
64747	2423
64748	2727
64750	5892
64753	4169
64754	1863
64755	2793
64756	4158
64757	7439
64759	7618
64760	4245
64761	3796
64763	3598
64764	7412
64766	4322
64768	4401
64769	2147
6477	3352
64770	7917
64771	4418
64772	4626
64773	2016
64776	2885
64777	4250
64778	7904
64779	3623
6478	2517
64780	4381
64781	4450
64782	5039
64783	4244
64784	5209
64785	3202
64786	6184
64787	3844
64788	3726
64789	2567
64792	2272
64793	4061
64794	4577
64795	6301
647979	5339
64798	2569
64799	4208
648	3428
6480	4893
64800	5120
64801	1335
64802	3781
64805	2303
6482	6951
6483	8872
64834	1625
64837	3755
64839	5188
6484	1967
64840	2112
64841	3860
64843	1881
64844	5922
64847	3539
64848	6708
64852	3363
64853	4050
64854	7954
64855	3957
64857	8132
64858	3940
64859	11521
64860	4640
64863	5190
64864	10426
6487	2470
648791	4907
6489	9714
64895	6074
64897	4469
648987	2388
649	4333
64901	4739
6491	5225
64919	7603
64921	3942
64924	4360
64925	1781
64926	4278
64927	3849
64928	959
6494	3628
64940	2143
64943	2047
64946	1389
64949	1127
64960	2127
64963	3644
64965	1500
64968	3934
64969	3680
6497	5613
64975	1262
64976	1387
64978	1888
64979	793
6498	7182
64981	968
64983	2734
6499	4507
6500	9474
65003	2209
65005	1296
65008	1490
65010	5682
65018	3821
6502	3759
6503	3451
6504	4006
65055	3857
65056	4683
65057	2526
65059	9808
65062	5592
65065	10938
6507	4170
65078	2157
6508	4454
65080	1748
65082	4586
65083	4741
65084	3938
6509	5789
65094	3749
65095	3744
6510	2882
65108	1699
65109	2378
65110	2423
65117	3520
6512	3378
65124	4657
65125	11804
6513	3667
651430	2459
6515	4414
6517	3426
651746	9188
6518	4165
6520	2222
6521	4965
6522	4925
65220	3653
652276	2748
6524	2467
65243	2382
65244	3320
65249	4339
6525	5080
65250	11199
65251	3197
65258	4236
6526	11576
65260	4005
65264	4250
65265	2677
652965	135
652968	1623
653121	7075
653160	3163
6532	6604
6533	6528
653308	3715
653319	3550
653361	2354
653464	7204
653489	5594
6535	3763
653513|9659	8824
653519|51463	2699
653567	5464
653583	2591
6536	3130
653604	411
653635	1817
653653	1161
653659|92703	3019
653784	2826
653820	2396
653857	5697
6539	3332
654	2780
6541	7347
654231	695
654254	2193
654319	134
654320	139
654433	11799
654434	2143
6546	20987
6547	5268
6548	4516
654816	1516
654817	1427
6550	2584
6556	5772
6558	6885
656	4822
6560	4765
6563	3971
6565	5673
657	11255
6571	4125
6573	3811
6574	3381
6575	3657
6576	1648
6580	1948
6583	2201
6584	10435
6585	7925
659	12070
6590	596
6594	4291
6595	7061
6596	5317
6597	5691
65975	4677
65977	13880
65979	6190
65980	4865
65981	6543
65982	5729
65983	3175
65985	6646
65986	10132
65988	3936
6599	6375
65990	1686
65991	6455
65992	1306
65993	1040
65996	3282
65998	5716
65999	1877
660	2598
66002	3256
66004	4708
66005	3537
66008	6510
6601	4271
6602	3658
6603	2716
66036	7481
6604	2415
6605	5840
6609	2452
661	5494
6610	1645
6611	1837
6612	1921
6613	3190
6614	6720
6617	2656
6618	1542
6619	5680
662	1339
6621	5010
6622	3167
6624	2777
6625	3221
6626	1621
6627	2440
6628	1154
6629	2452
663	6325
6631	1054
6632	4909
6633	901
6634	1763
6635	967
6636	1389
6637	1093
664	3066
6640	2342
6641	5164
6642	8119
6643	2128
6645	9789
6646	6861
6647	1746
664709	1377
6648	14266
665	3610
6650	4744
6651	8813
6652	4909
6653	10904
6654	8517
6655	5498
6659	5852
6660	6975
6666	4630
6667	7603
6668	3112
667	22431
6670	6359
6671	6126
6672	3882
6674	3852
6675	2377
6678	3701
6683	5213
6687	3420
6688	1403
6689	3791
669	2051
6691	763
6692	3056
6693	6894
6695	4846
6696	1664
6697	1480
670	3723
6708	7999
6709	7889
671	2857
6710	10153
6711	10226
6713	2961
6714	4630
6715	7132
6717	2016
672	7207
6720	4653
6721	5699
6722	4202
6723	1266
6726	1596
6727	1077
6728	2841
6729	2327
673	8294
6730	2649
6731	3983
6732	4762
6733	3700
6734	3069
6737	1924
6738	7848
6741	2463
6742	2620
6744	6473
6745	9669
6746	5166
6747	3716
6748	2482
6749	6296
675	11986
6753	4100
6760	3414
6767	3595
6768	3539
677	3190
6772	4310
6773	3278
6774	5047
6775	2822
6776	4301
6777	5103
677763	139
677766	427
677767	330
677769	1615
677770	125
677777	270
677778	127
677792	130
677796	137
677797	139
677798	133
6778	4034
677800	147
677805	132
677806	132
677807	134
677808	182
677809	131
677810	122
677811	126
677819	129
677825	132
677826	131
677828	138
677829	136
677830	136
677832	249
677838	130
677839	134
677840	134
677841	201
677842	133
677844	127
677846	136
677847	178
678	3696
6780	3684
6782	3986
6785	3042
6786	4356
678655	2364
6787	6057
6788	5333
6789	6342
6790	2248
6792	12533
6793	6060
6794	3554
6799	1991
6801	8168
6804	2095
6809	3299
6810	1588
6811	1794
6812	4893
6813	1974
6814	2536
6815	4857
6817	7948
682	2155
6821	2860
6827	1643
6829	3902
683	1993
6830	6523
6832	2484
6839	2978
684	1019
6840	8201
6843	3449
6844	2153
6846	565
684959	134
6850	5005
6855	2498
6856	2151
686	2261
6867	7802
6868	4349
687	5175
6871	4253
6872	7722
6873	5048
6874	4628
6875	5260
6876	3298
6877	3268
6878	2727
6879	2334
688	3566
6881	5392
6882	1580
6883	1359
6884	1076
6885	4911
6886	5001
6888	1346
689	1237
6890	2959
6891	5684
6894	5130
6895	1867
6897	4314
6901	2286
6902	2301
6903	1616
6904	7168
6907	5871
6908	1955
6915	2608
6916	2505
6917	2966
6919	2357
692057	90
692063	121
692072	73
692073	135
692075	73
692084	104
692085	79
692086	237
692099	2425
6921	2780
692148	330
692213	75
692223	142
692225	137
6923	997
6924	5154
6925	8479
6929	4451
693175	97
6932	5340
693213|9236	6822
693215|25820	21681
6934	4136
6935	6267
6936	4440
6938	6061
694	4680
6940	2484
6942	7410
6944	4267
6945	2586
6947	1582
6948	2535
6949	5240
695	2767
6950	2499
6988	2146
699	3576
6990	2217
6992	1731
6993	2891
6996	3251
7001	1717
7006	3687
7007	7426
7008	4394
7009	3254
701	3742
7010	4760
7011	10695
7013	3598
7014	2983
7016	2438
7019	5414
7023	6491
7024	3546
7027	2648
7029	9857
7030	3415
7033	1109
7035	7690
7036	3131
7037	5111
7038	8450
7039	4310
7040	2769
7041	4973
7042	5053
7043	3183
7045	4661
7046	6516
7048	4704
7049	6465
705	2029
7050	3030
7051	2777
7052	5070
7053	2642
7056	4109
7057	7775
7059	3200
706	1075
7060	3222
7064	4804
7067	4895
7068	7506
7071	3659
7072	4647
7073	5072
7074	7200
7076	1095
7077	3652
708	1169
7083	1681
7084	5114
7086	7286
7087	3000
7088	3893
7089	2705
7090	7809
7091	4871
7094	8823
7095	6568
7096	2849
7097	4200
7098	6015
7099	4844
71	2256
710	2231
7100	4088
7102	1909
7105	3796
7106	2777
7107	2042
7108	2094
7109	6976
7110	6849
7111	3343
7112	4242
7114	1702
712	1143
7122	2548
7123	936
7125	780
7126	3627
7127	4683
7128	4735
713	1254
7130	1424
7132	2226
7133	3683
7136	745
7138	1163
7140	1246
7145	10331
715	3501
7150	3738
7153	5758
7155	5389
7157	2724
7158	10384
7159	4741
7163	4339
7165	4053
7167	1763
7168	3957
7169	2147
7170	4041
7171	2672
7172	3181
7174	5447
7175	9708
7178	4814
718	5263
7180	1492
7181	4143
7182	8113
7184	3032
7185	6324
7186	2264
7187	7776
7188	4958
7189	4627
719	2088
7203	2150
7204	11100
7205	1942
722	2243
7220	4324
7221	3173
7225	4612
7226	6221
7227	9990
723790	564
7247	3420
7248	8616
7249	6156
7251	2101
7257	5629
7259	5259
726	4397
7260	2932
7263	1797
7264	2220
7265	1467
7266	2564
7267	10363
727	5465
7270	3052
7272	3725
7273	109224
7277	2499
727758	2457
727851	5576
727957	5832
728	2311
7280	1595
728039	2260
728047	1997
728118	3974
728190	2394
728229	1886
728233	2553
728294	4549
7283	1611
728340	2952
7284	2071
728411	4157
728431	1395
728489	2934
728558	4241
728568	1738
7286	3111
728621	6827
728635|10901	1443
728637	1438
728642|984	2653
728658	612
728661	6283
728689	3085
728689|8663	3957
728730	2517
728747	4137
728769	1479
728780	2569
7289	3076
728927	7119
728975	1662
7290	4053
729013	1071
729083	897
729092	2779
729096	1913
7292	3470
729230	2671
729288	5328
7293	1707
729359	6484
7294	2914
729438	1257
729440	1817
7295	869
729515	4043
729533	2398
7296	4277
729603	3131
729614	2473
729665	2616
729678	1871
7297	4347
729723	4660
729732	3959
7298	1662
729830	4576
729852	2157
729857	6931
729920	5524
729956	6033
729967	919
729991	3698
730051	3146
730087	2473
730091	3306
730094	4360
730102	2921
730227	2539
730394	1998
7305	620
7311	2845
7314	1225
7316	3745
7317	3559
7318	3299
7319	2643
7320	2515
7321	2659
7322	2702
7323	4819
7324	1511
7325	2748
7326	3974
7327	4340
7328	5151
7329	3253
7332	3451
7334	5186
7335	2536
7336	4373
7337	9352
734	4266
7341	1536
7342	7394
7343	4997
7347	1050
7349	795
7351	2113
7352	2623
7353	5038
7355	3047
7357	4007
7358	3216
7360	4397
7367	2077
7368	4084
7371	4669
7372	6738
7374	2234
7375	3541
7376	2380
7378	2782
738	2714
7380	1051
7381	5575
7384	1985
7385	2615
7386	3475
7388	687
7389	1848
7390	3188
7391	1807
7392	2742
7398	3996
740	2526
7402	12339
7403	5940
7404	6817
7405	4123
7408	2305
7409	2825
741	1306
7410	5101
7411	1686
7414	7995
7415	4370
7416	1953
7417	1557
7419	1355
7421	4773
7422	12167
7423	1380
7424	2064
7428	4560
7429	6531
7430	3096
7431	2666
7433	3759
7436	9163
7439	5772
7442	4166
7443	1745
7444	2446
7450	8838
7453	3092
7454	1849
7456	4649
7458	2679
746	1692
7461	5563
7462	2527
7464	5635
7465	5187
7466	3655
7468	8568
7469	3343
747	5757
7476	4041
7480	2274
7481	1930
7485	1616
7486	5746
7494	2173
7499	2315
7503	19275
7504	5206
7507	1584
7508	3832
751071	2870
7511	4384
7514	6776
7515	2802
7516	4728
7517	3668
7518	1696
752	4919
7520	3761
7525	4639
7528	6697
7529	5867
753	8633
7532	3750
7533	1879
7534	5248
7535	3273
7536	3470
7538	1786
7539	6266
754	2760
7541	3528
7542	1371
7543	7558
7544	5239
7549	3885
755	4532
7551	3473
7552	4844
7553	5641
7554	9128
7555	1664
7556	4441
7559	5051
7561	2949
7562	4004
7564	2616
7565	2750
7566	2767
7567	3220
7569	3586
757	3062
7570	2551
7571	5053
7572	7419
7574	17601
7576	5171
7579	4316
7580	1201
7581	6196
7582	5958
7586	9418
7587	8738
7589	2005
759	2785
7592	4531
7593	3261
7594	5584
7596	3898
7597	10372
760	1717
761	1753
762	1154
7620	2010
7621	6924
7625	3879
7626	5592
7627	3989
7629	4651
7633	2194
7634	2555
7637	7162
7638	2535
7643	2310
7644	5489
767	3812
7673	1598
7675	7177
7678	2243
7681	2740
768206	3372
768211	1350
7690	3340
7691	3031
7692	4060
7693	4914
7694	3349
7695	3643
7697	2679
7699	3550
770	1844
7700	2970
7701	6028
7702	2947
7704	4427
7705	3780
7706	5734
7707	9651
7709	2770
7710	5687
7711	2732
7712	2318
7716	3948
7718	2107
7726	3478
7727	2260
7728	6535
7733	4335
7737	1353
7738	3101
7739	4421
7741	2835
7743	3134
7745	7376
7746	2062
7748	3342
7750	10200
7752	4308
7753	4130
7755	2309
7756	13781
7757	3992
776	9341
7760	5889
7762	3448
7763	5310
7764	5796
7766	2418
7767	3980
7768	4482
7769	5972
777	16171
7770	3055
7771	3654
7772	5384
7773	4115
7775	2384
7776	8206
7779	5474
7782	7157
7784	1846
7786	5627
7789	4113
7791	2493
7798	8898
7799	7957
7803	5088
7804	7648
7805	2223
780851	699
780852	791
780853	581
780854	217
7812	4312
7813	7436
7818	2089
782	5308
7832	2712
7837	6808
784	4029
7840	12928
7841	2895
7844	4560
7846	1915
785	8595
7850	1578
7852	1895
7855	6708
7862	4736
7866	2275
7867	2988
7869	3283
7871	6749
7873	1509
7874	5412
7879	2244
788	1879
7884	1977
78987	2696
78988	2246
78991	4887
78992	2087
78994	2316
78995	2725
78996	2576
78999	2431
790	7265
79000	2116
79001	1077
79002	988
79003	2691
79004	1191
79006	3325
79007	2889
79009	2538
79016	4078
79017	1173
79018	4237
79019	1002
79020	2451
79022	1515
79023	2372
79025	2954
79026	18787
79027	4886
79029	2570
7903	6303
79031	1337
79033	1684
79034	2182
79035	1775
79036	2738
79037	1583
79038	4453
79039	4380
79041	2649
79047	4918
79048	5405
7905	3326
79050	1632
79053	1677
79056	5530
79058	5503
79064	1288
79065	5245
79066	5711
79068	11766
79070	2083
79071	6454
79072	2402
79073	2413
79074	4768
79075	2314
79077	1222
79078	996
79080	1893
79081	2915
79084	2576
79085	3425
79086	2776
79087	5350
79088	7085
79089	2418
79090	805
79091	4984
79095	1570
790952	3140
790955	2288
79096	2141
79098	5493
79102	2787
79109	3395
7913	3427
79132	2617
79133	5529
79134	2131
79135	1159
79137	4618
79139	5513
79140	1415
79142	2037
79143	3039
79144	868
79145	3157
79147	3332
79149	3562
7915	5248
79153	1397
79155	2006
79156	2084
79157	3612
79158	5701
79159	2854
79161	1273
79168	2825
79169	3554
7917	3815
79171	1680
79172	4386
79174	2622
79175	3675
79176	2362
79177	2566
79178	2860
79180	2419
79183	6234
79184	2846
79187	1831
79188	3342
79228	1419
79230	5736
79269	7393
7936	1855
79363	1545
79364	4639
79365	3837
79366	2126
79368	4448
7940	1834
7941	1882
79411	2745
79414	3689
79415	4327
7942	2595
79441	5620
79442	5100
79443	8578
79446	2123
79447	1702
79465	988
79567	4260
79568	1495
7957	3641
79571	4149
79572	7720
79573	3253
79575	2090
79576	5963
79577	5942
79581	2147
79582	4751
79583	4278
79586	3013
79587	3516
79590	990
79591	4119
79594	2438
79595	4173
79596	3529
79598	8361
79600	4209
79602	4018
79603	2401
79607	2402
79608	5223
79609	1849
79612	4347
79613	4816
79616	3442
79618	4082
79621	4830
79622	1905
79623	2733
79624	2576
79626	1178
79627	8391
79628	26580
79629	1485
79630	1251
79631	3675
79632	4141
79633	16123
79634	3037
79635	2342
79637	2126
79639	2310
79640	4975
79641	2684
79643	1664
79644	4190
79646	10506
79647	2741
79648	8039
79649	4567
7965	1225
79650	3888
79651	3605
79652	1938
79654	3610
79656	1716
79657	4370
79658	8188
79659	13678
79660	5548
79661	3759
79663	2986
79664	7209
79665	3660
79666	2881
79667	2368
79668	7177
79669	3722
79670	5724
79671	4092
79672	1849
79673	3930
79674	4202
79675	2967
79676	2308
79677	5233
79680	6785
79682	1998
79683	7380
79684	3086
79685	6226
79689	9988
79691	4023
79692	4882
79693	1826
79694	4575
79695	2735
79697	2429
79699	8093
79701	4287
79703	2135
79705	11632
79706	3430
79707	6649
79709	3704
79710	3834
79711	3646
79712	10514
79713	1645
79714	1560
79716	4684
79717	1617
79718	7948
79719	2841
79720	3028
79722	2502
79723	3087
79724	2315
79725	3808
79726	5898
79728	4058
79729	3182
79730	3698
79731	2519
79733	3519
79734	1763
79735	2831
79736	2109
79738	3595
79739	8452
79741	3998
79744	5542
79745	4293
79746	1767
7975	3368
79750	10699
79751	2796
79752	2719
79753	4563
79754	2780
79758	1970
79759	2865
7976	13740
79760	1657
79762	3413
79763	2283
79767	2531
79768	2723
79770	3548
79772	5396
79774	1834
79777	2241
79778	5248
7978	3882
79780	3745
79783	1645
79786	6488
79788	4159
79789	12747
7979	2773
79791	5934
79794	8404
79796	4485
79797	2442
79798	4844
79800	5938
79801	3461
79803	2672
79807	4273
79809	5482
79810	11151
79811	4147
79812	4375
79813	7842
79814	2500
79815	4581
79817	6454
79818	2352
79819	4206
7982	2899
79823	1495
79828	8203
79829	4707
79830	4466
79831	2462
79832	9335
79833	3728
79834	19217
79836	2989
79837	2924
79838	4917
79839	2711
7984	5544
79840	2113
79841	3577
79842	2978
79843	2594
79844	3923
79845	1868
79847	2852
79848	4367
79850	2412
79854	1317
79856	3713
79858	2914
79862	1951
79863	1587
79864	3147
79865	3302
79866	3034
79867	2918
79868	4175
79869	3695
79871	16993
79872	4432
79873	1754
79874	2821
79876	3902
79877	2122
79879	1270
7988	2810
79882	18281
79884	7333
79885	2960
79886	2791
79887	2426
79888	5610
79890	4079
79891	2903
79892	4169
79893	3497
79894	2989
79895	5783
79896	3788
79898	3419
79899	3930
79901	4365
79902	2233
79903	2735
79906	4764
79908	2229
79912	4055
79913	2565
79915	6869
79917	3295
79918	3423
79921	1571
79922	1857
79925	7350
79929	2111
7993	1624
79930	2292
79931	2416
79932	4789
79934	2443
79937	5064
79939	5099
7994	9285
79943	2795
79944	6414
79947	3338
79954	3418
79956	5376
79957	2143
79958	2933
79959	3309
79960	5772
79961	3207
79963	2110
79966	3101
79968	3978
79970	3520
79971	2748
79973	6219
79974	5340
79979	3327
79980	2447
79982	6463
79986	2990
79989	4299
79991	1417
79992	1878
79993	4165
800	4281
80003	7518
80005	10075
80006	5994
80007	2991
80008	1935
80010	3420
80011	2848
80012	12666
80013	2452
80014	8826
80017	3075
80018	6010
80019	1706
80020	4967
80021	2771
80024	3289
80025	4815
80028	3498
80045	5265
80054	2198
80055	11114
80063	3665
80067	5828
80071	3924
80072	2676
80095	4248
80097	933
80108	2429
80110	4818
80114	5475
80119	2687
80124	9942
80127	3106
80128	3318
80129	5293
80135	1385
80139	3349
80142	2331
80143	5506
80145	990
80146	2907
80148	2887
80149	2684
80150	2270
80152	2957
80153	3763
80155	6222
80162	4418
80167	5450
80169	7021
80173	2163
80174	2998
80176	3120
80177	3030
80183	3979
80184	7948
80185	2516
8019	5652
80194	3534
80195	2154
80196	2066
80198	3420
80199	1675
80201	3689
80204	4055
80205	13110
80207	7828
80208	7774
80209	5168
8021	7600
80210	5759
80212	4883
80213	3534
80216	5633
80218	6135
80219	2239
80221	2251
80222	2729
80223	7811
80224	5032
80227	4994
80228	10811
80230	2646
80231	1855
80232	6872
80233	3822
80235	2701
80237	2352
80254	5632
80255	4412
80256	5771
80258	2464
80262	2865
80264	3923
80267	6898
8027	2972
80270	2200
80271	3385
80273	2775
80279	2759
8028	5126
8029	11949
80298	3235
8030	5811
80301	3720
80304	3817
80305	2404
80306	10868
80308	2656
8031	3549
80310	4052
80311	6272
80312	9288
80313	6374
80314	7386
80315	9483
80317	4799
80318	1778
80319	5565
80321	2732
80323	4132
80324	4094
80325	5061
80326	2547
80331	5287
80335	4333
80336	2223
8034	6529
80342	3302
80344	4299
80345	1328
80346	1710
80347	2458
80349	3629
80350	2368
80351	6157
8036	3947
8038	7938
80380	2365
8045	1928
805	4502
805|801	4242
8050	2653
8065	6351
80700	4598
80705	3878
80709	7380
80714	1724
80724	4071
80726	5520
80727	4840
8073	3353
80745	3148
80746	3918
80757	1532
80758	1480
80762	4164
80763	2269
80764	1957
80765	4871
80772	2190
80774	3193
80775	1738
80776	1027
80777	4358
80778	2056
8078	3181
80781	6586
80789	3285
8079	1969
80790	4357
808|805	2536
80817	4534
8082	4533
80820	4765
80821	12769
80823	5130
80829	5220
80830	10121
80832	3423
80833	3626
8085	19419
80851	4122
80853	9272
80854	7365
80856	7647
8086	2016
80862	9771
8087	8711
8089	1434
80895	2651
80896	3027
8099	1812
8100	3091
81027	3496
81029	2303
81030	4213
81034	2891
81035	5742
81037	3540
8106	2768
811	1911
8110	4520
8111	2859
8115	1395
8123	3180
8125	3711
813	4225
8131	3203
8139	15244
814	12240
8140	4537
81488	4199
81490	3134
81491	5952
81502	3932
81532	3174
81533	3400
81537	3312
81539	8066
81542	3995
81544	4150
81545	4424
81550	3234
81552	2962
81553	4670
81554	2419
81555	3147
81556	2615
81558	2365
81559	5774
81562	2410
81563	10265
81565	3927
81566	4471
81567	2964
81570	3379
81572	1998
81573	4069
81575	4724
81576	1922
81577	5507
81579	5226
81602	3386
81603	2831
81605	3045
81606	2933
81608	3180
81609	7197
8161	2650
81610	2475
81611	3451
81614	3233
81615	5078
81617	3692
81618	2078
81619	16183
81620	3240
81622	2316
81624	4804
81627	4392
81628	2383
81631	3085
8165	4285
81669	4452
81688	4134
81689	1958
81691	2722
81693	2772
817	5820
81704	9277
8175	1963
8178	4074
81786	4357
81788	3441
81789	4006
81790	4116
81793	3958
81794	4194
81796	9076
818	3824
81831	7481
81832	3058
81839	8691
81844	10952
81846	7439
81847	2624
81853	1589
81855	3098
81856	4796
81857	3339
81858	1765
8187	2389
81873	2507
81875	3303
81876	2007
81887	5205
81888	2173
81889	1974
8189	6537
81890	2034
81892	865
81894	1451
819	2221
8192	1346
81926	5425
81928	3785
81929	5206
81930	3568
81931	2648
81932	1834
8195	6714
820	745
8202	7939
8204	7671
8208	4480
821	4260
8216	4572
8218	5513
822	1442
8220	5392
8226	2140
8228	3372
823	3086
8233	1512
8237	3515
8239	12401
824	4130
8241	3747
8242	6096
8243	9930
825	3228
826	1918
8260	1772
8263	1713
8266	2382
8269	1880
8270	949
8273	2161
8277	2642
828	3750
8284	5579
8287	10036
8289	8585
829	3020
8291	6796
8292	3005
8294	1294
8295	12677
830	5182
8301	3613
8302	930
8303	3312
831	4506
8310	2860
8312	6340
8313	4259
8314	3937
8315	4026
8317	3313
8318	2090
832	2068
8320	3386
8321	6963
8323	3788
8328	3021
8329	503
833	5732
8330	393
8331	387
8332	393
8334	1668
8335	393
8336	393
8337	549
8338	390
8339	1534
834	2001
8340	488
8341	4137
83416	5390
8342	381
8343	1196
8344	2585
83440	4576
83442	1661
83443	693
83444	1261
83448	13593
83449	3935
8345	2060
83451	1562
83452	4562
8346	381
83460	762
83461	2917
83463	2279
83464	4189
8347	659
83473	2833
83475	2031
83478	4661
83479	2900
8348	381
83480	1843
83481	16007
83483	2305
8349	2194
835	5769
8350	411
8351	411
8352	411
8353	2679
83538	2255
8354	411
83540	1969
83541	1856
83544	8404
83548	4498
83549	2237
8355	2411
8356	522
8357	1237
8358	411
8359	312
83590	1563
83591	5719
83592	1655
83593	5586
83594	3492
83596	1854
836	2673
8360	312
83605	5304
83606	3613
83607	4658
83608	1581
8361	312
8362	312
8363	373
83636	4489
83637	5144
83638	1619
8364	435
83640	1568
83641	3785
83642	2315
83648	4094
8365	2163
83658	1464
8366	438
83660	11880
83666	6769
83667	3453
8367	1487
8368	312
83692	4935
83693	3519
83694	5456
83695	2070
83696	4474
83699	4653
837	4745
83700	3912
83706	2552
83707	1809
83715	4731
83716	4586
83719	1941
8372	1942
83732	2810
83734	3033
83737	6401
83742	3221
83743	5571
83744	4031
83746	5875
83752	8199
83756	3433
83759	2339
83786	3723
83787	2635
8379	2991
838	1488
83852	6139
83853	1291
83854	1900
83855	2890
83856	7664
83857	8805
83858	4314
83860	4872
83861	6561
83862	1456
83871	1766
83872	18208
83874	5562
83875	2930
83877	3295
83879	3176
83888	1168
83890	2169
83891	3323
83892	5355
839	1548
83903	2797
83930	3653
83931	4837
83932	3559
83933	2687
83937	4350
83938	3923
83939	2198
8394	3767
83940	2016
83941	3218
83943	1522
8395	3335
8396	5734
8398	3271
83983	1519
83985	2253
83986	3213
83988	3808
83989	4312
83990	8166
83999	6138
840	2659
84000	3269
84002	4123
8402	2176
84033	26925
84034	5910
8405	2985
84056	7551
84057	968
84058	2356
84059	19338
84060	4093
84061	4047
84062	1963
84064	3229
84065	2861
84067	3481
84068	3747
8407	1604
84071	3663
84072	1794
84073	3186
84074	5677
84077	3326
84078	4734
84079	4450
8408	5310
84080	1579
84081	2541
84083	6943
84085	9009
8409	894
841	2930
84100	4231
84101	4022
84102	4449
84105	5621
84106	2667
84108	2230
8411	9875
8412	3217
84124	2179
84126	4046
84128	4297
84129	4142
84131	11198
84132	5155
84133	6851
84134	2807
84135	4922
84138	4189
84140	4027
84142	4291
84144	5512
84146	5763
84148	2500
84153	2794
84154	3621
84159	7891
84162	15896
84163	3558
84164	2823
84166	6822
84167	3427
8417	15791
84172	5059
84173	4761
84174	2757
84179	2123
84181	10818
84186	2828
84187	5567
84188	5820
84190	2093
84191	1536
84193	2878
84196	4595
84197	1865
842	4463
8420	2614
84216	2758
84217	1775
84219	3245
84222	1961
84223	3250
84224	4401
84225	2448
84230	7218
84231	3700
84232	1754
84233	739
84236	5151
84239	4208
84240	4606
84243	5020
84245	3027
84246	1141
84247	5495
84248	6866
8425	5032
84250	5905
84251	7768
84253	4816
84254	3898
84255	3488
84256	5037
84259	1535
84260	3428
84261	1738
84262	1391
84263	3350
84264	2199
84265	1600
84266	1332
84267	2443
84268	3817
84269	3272
8427	3722
84270	2690
84271	3491
84272	11949
84273	3415
84274	1535
84275	3854
84276	2616
84277	2485
84279	1083
8428	9361
84280	2504
84281	4035
84282	2892
84283	2442
84284	8705
84285	2887
84286	2236
84287	2014
84288	6167
84289	5196
84290	1016
84292	1480
84293	5859
84294	3699
84295	4759
84296	3873
84298	7746
84299	1999
843	5928
84300	4365
84301	10625
84303	1159
84304	2055
84305	1226
84306	1227
84307	5251
84309	2040
84310	2621
84311	1705
84312	2657
84313	1101
84314	2358
84315	2527
84316	999
84317	3562
84318	2371
84319	4330
84320	2667
84321	1796
84324	2242
84326	1710
84328	2281
84329	2189
84330	2300
84333	7144
84334	2523
84335	3640
84336	1830
84337	2154
8434	4888
84340	3249
84342	4247
84343	4665
8436	3229
84364	2976
84365	1734
84376	14398
8439	3569
8440	2683
84418	1336
8443	2643
84433	4366
84436	4809
84437	4087
8444	2329
84440	8628
84441	7106
84443	7304
84444	7436
84445	5741
84446	3079
84447	4547
84448	3396
84449	4672
8445	8912
84450	3703
84451	5809
84455	3795
84456	4518
84458|26148	15415
8446	2175
84460	5754
84461	5200
84464	7307
8449	3445
84498	5155
8450	4902
84501	3235
84503	5333
8451	5666
84513	2185
84514	2650
84515	7486
84516	11011
84519	1933
8452	6741
84522	1693
84524	5965
84525	3203
84527	5095
84529	5843
8453	4440
84532	4767
8454	3064
84541	4680
84542	4516
84545	2134
84547	3100
84548	3742
84549	3991
8455	8633
84557	1574
84572	2400
8458	9462
8459	5697
8460	2116
84612	4615
84614	19128
84617	2163
84619	2831
8462	4033
84620	7275
84622	4862
84626	4020
84627	13279
84628	4792
84629	10572
84632	3964
84634	1625
84636	1258
8464	3941
84640	7009
84641	3420
84649	5926
84650	1026
84656	3772
84657	1328
84658	2267
84660	3546
84661	1519
84668	13177
84669	5171
8467	7923
84671	7960
84674	4221
84678	6676
84679	10024
84680	3373
84681	2167
84687	4167
84689	3401
84693	836
84695	3502
84698	3831
847	2302
84700	8565
84705	2917
84706	4228
84707	1077
84717	3100
84720	6655
84722	1870
84725	7835
84726	11042
84727	1496
8473	7243
84740	6795
84747	4404
84749	3742
84750	3825
84752	2917
84759	1792
8476	10855
84765	3079
84766	7554
84769	1941
8477	4522
84775	4364
84787	2308
8479	3388
84790	3001
84792	2214
84795	2865
84798	1844
8480	3251
84803	2633
84804	4049
84807	1834
8481	4259
84811	2196
84814	2095
84816	1682
84817	2219
